date,name,value,category
2019-07-01,CLEMENTI,5209,West
2019-08-01,CLEMENTI,5014,West
2019-09-01,CLEMENTI,5075,West
2019-10-01,CLEMENTI,5002,West
2019-11-01,CLEMENTI,5116,West
2019-12-01,CLEMENTI,4874,West
2020-01-01,CLEMENTI,5952,West
2020-02-01,CLEMENTI,6109,West
2020-03-01,CLEMENTI,6184,West
2020-04-01,CLEMENTI,5854,West
2020-05-01,CLEMENTI,5298,West
2020-06-01,CLEMENTI,4681,West
2020-07-01,CLEMENTI,5823,West
2020-08-01,CLEMENTI,5545,West
2020-09-01,CLEMENTI,5599,West
2020-10-01,CLEMENTI,6081,West
2020-11-01,CLEMENTI,5871,West
2020-12-01,CLEMENTI,5762,West
2021-01-01,CLEMENTI,5942,West
2021-02-01,CLEMENTI,6166,West
2021-03-01,CLEMENTI,5773,West
2021-04-01,CLEMENTI,5827,West
2021-05-01,CLEMENTI,6745,West
2021-06-01,CLEMENTI,5911,West
2021-07-01,CLEMENTI,6467,West
2021-08-01,CLEMENTI,6688,West
2021-09-01,CLEMENTI,6467,West
2021-10-01,CLEMENTI,6531,West
2021-11-01,CLEMENTI,6537,West
2021-12-01,CLEMENTI,7337,West
2022-01-01,CLEMENTI,6275,West
2022-02-01,CLEMENTI,7005,West
2022-03-01,CLEMENTI,6730,West
2022-04-01,CLEMENTI,6780,West
2022-05-01,CLEMENTI,6890,West
2022-06-01,CLEMENTI,6567,West
2022-07-01,CLEMENTI,6560,West
2022-08-01,CLEMENTI,6705,West
2022-09-01,CLEMENTI,6752,West
2022-10-01,CLEMENTI,6732,West
2022-11-01,CLEMENTI,6602,West
2022-12-01,CLEMENTI,6429,West
2023-01-01,CLEMENTI,6792,West
2023-02-01,CLEMENTI,6392,West
2023-03-01,CLEMENTI,5404,West
2012-03-01,GEYLANG,5062,Central
2012-04-01,GEYLANG,5231,Central
2012-05-01,GEYLANG,5316,Central
2012-06-01,GEYLANG,5203,Central
2012-07-01,GEYLANG,5336,Central
2012-08-01,GEYLANG,5441,Central
2012-09-01,GEYLANG,5401,Central
2012-10-01,GEYLANG,5592,Central
2012-11-01,GEYLANG,5497,Central
2012-12-01,GEYLANG,5543,Central
2013-01-01,GEYLANG,5692,Central
2013-02-01,GEYLANG,5582,Central
2013-03-01,GEYLANG,5544,Central
2013-04-01,GEYLANG,5538,Central
2013-05-01,GEYLANG,5605,Central
2013-06-01,GEYLANG,5371,Central
2013-07-01,GEYLANG,5437,Central
2013-08-01,GEYLANG,5375,Central
2013-09-01,GEYLANG,5657,Central
2013-10-01,GEYLANG,5545,Central
2013-11-01,GEYLANG,5426,Central
2013-12-01,GEYLANG,5384,Central
2014-01-01,GEYLANG,5361,Central
2014-02-01,GEYLANG,5459,Central
2014-03-01,GEYLANG,5380,Central
2014-04-01,GEYLANG,5443,Central
2014-05-01,GEYLANG,5383,Central
2014-06-01,GEYLANG,5106,Central
2014-07-01,GEYLANG,5306,Central
2014-08-01,GEYLANG,5086,Central
2014-09-01,GEYLANG,5249,Central
2014-10-01,GEYLANG,4767,Central
2014-11-01,GEYLANG,5277,Central
2014-12-01,GEYLANG,5004,Central
2015-01-01,GEYLANG,5231,Central
2015-02-01,GEYLANG,4965,Central
2015-03-01,GEYLANG,5241,Central
2015-04-01,GEYLANG,4880,Central
2015-05-01,GEYLANG,5374,Central
2015-06-01,GEYLANG,5138,Central
2015-07-01,GEYLANG,5010,Central
2015-08-01,GEYLANG,5125,Central
2015-09-01,GEYLANG,5159,Central
2015-10-01,GEYLANG,5148,Central
2015-11-01,GEYLANG,5132,Central
2015-12-01,GEYLANG,5239,Central
2016-01-01,GEYLANG,4994,Central
2016-02-01,GEYLANG,4997,Central
2016-03-01,GEYLANG,4934,Central
2016-04-01,GEYLANG,5278,Central
2016-05-01,GEYLANG,5025,Central
2016-06-01,GEYLANG,5105,Central
2016-07-01,GEYLANG,5222,Central
2016-08-01,GEYLANG,5041,Central
2016-09-01,GEYLANG,4791,Central
2016-10-01,GEYLANG,5155,Central
2016-11-01,GEYLANG,5295,Central
2016-12-01,GEYLANG,5127,Central
2017-01-01,GEYLANG,4950,Central
2017-02-01,GEYLANG,5075,Central
2017-03-01,GEYLANG,5275,Central
2017-04-01,GEYLANG,5044,Central
2017-05-01,GEYLANG,4931,Central
2017-06-01,GEYLANG,5133,Central
2017-07-01,GEYLANG,5100,Central
2017-08-01,GEYLANG,4893,Central
2017-09-01,GEYLANG,4968,Central
2017-10-01,GEYLANG,5111,Central
2017-11-01,GEYLANG,5118,Central
2017-12-01,GEYLANG,5222,Central
2018-01-01,GEYLANG,5427,Central
2018-02-01,GEYLANG,5165,Central
2018-03-01,GEYLANG,5485,Central
2018-04-01,GEYLANG,5010,Central
2018-05-01,GEYLANG,4823,Central
2018-06-01,GEYLANG,5560,Central
2018-07-01,GEYLANG,5028,Central
2018-08-01,GEYLANG,5042,Central
2018-09-01,GEYLANG,5156,Central
2018-10-01,GEYLANG,4967,Central
2018-11-01,GEYLANG,5422,Central
2018-12-01,GEYLANG,5009,Central
2019-01-01,GEYLANG,5125,Central
2019-02-01,GEYLANG,5239,Central
2019-03-01,GEYLANG,5015,Central
2019-04-01,GEYLANG,4974,Central
2019-05-01,GEYLANG,4981,Central
2019-06-01,GEYLANG,4861,Central
2019-07-01,GEYLANG,4676,Central
2019-08-01,GEYLANG,5145,Central
2019-09-01,GEYLANG,4985,Central
2019-10-01,GEYLANG,4893,Central
2019-11-01,GEYLANG,5043,Central
2019-12-01,GEYLANG,4570,Central
2020-01-01,GEYLANG,4589,Central
2020-02-01,GEYLANG,4646,Central
2020-03-01,GEYLANG,4588,Central
2020-04-01,GEYLANG,4155,Central
2020-05-01,GEYLANG,4783,Central
2020-06-01,GEYLANG,4903,Central
2020-07-01,GEYLANG,4672,Central
2020-08-01,GEYLANG,4864,Central
2020-09-01,GEYLANG,5480,Central
2020-10-01,GEYLANG,5742,Central
2020-11-01,GEYLANG,5621,Central
2020-12-01,GEYLANG,5339,Central
2021-01-01,GEYLANG,5550,Central
2021-02-01,GEYLANG,5586,Central
2021-03-01,GEYLANG,5240,Central
2021-04-01,GEYLANG,5749,Central
2021-05-01,GEYLANG,6001,Central
2021-06-01,GEYLANG,5585,Central
2021-07-01,GEYLANG,5594,Central
2021-08-01,GEYLANG,5790,Central
2021-09-01,GEYLANG,6046,Central
2021-10-01,GEYLANG,5756,Central
2021-11-01,GEYLANG,5820,Central
2021-12-01,GEYLANG,5953,Central
2022-01-01,GEYLANG,5704,Central
2022-02-01,GEYLANG,5722,Central
2022-03-01,GEYLANG,5915,Central
2022-04-01,GEYLANG,5830,Central
2022-05-01,GEYLANG,6003,Central
2022-06-01,GEYLANG,6145,Central
2022-07-01,GEYLANG,5925,Central
2022-08-01,GEYLANG,6087,Central
2022-09-01,GEYLANG,5956,Central
2022-10-01,GEYLANG,6314,Central
2022-11-01,GEYLANG,6323,Central
2022-12-01,GEYLANG,5991,Central
2023-01-01,GEYLANG,6034,Central
2023-02-01,GEYLANG,6148,Central
2023-03-01,GEYLANG,6445,Central
2012-03-01,HOUGANG,4513,North-East
2012-04-01,HOUGANG,4477,North-East
2012-05-01,HOUGANG,4564,North-East
2012-06-01,HOUGANG,4601,North-East
2012-07-01,HOUGANG,4555,North-East
2012-08-01,HOUGANG,4693,North-East
2012-09-01,HOUGANG,4648,North-East
2012-10-01,HOUGANG,4725,North-East
2012-11-01,HOUGANG,4862,North-East
2012-12-01,HOUGANG,4814,North-East
2013-01-01,HOUGANG,4852,North-East
2013-02-01,HOUGANG,4828,North-East
2013-03-01,HOUGANG,4810,North-East
2013-04-01,HOUGANG,4864,North-East
2013-05-01,HOUGANG,4758,North-East
2013-06-01,HOUGANG,4839,North-East
2013-07-01,HOUGANG,4779,North-East
2013-08-01,HOUGANG,4769,North-East
2013-09-01,HOUGANG,4790,North-East
2013-10-01,HOUGANG,4731,North-East
2013-11-01,HOUGANG,4704,North-East
2013-12-01,HOUGANG,4657,North-East
2014-01-01,HOUGANG,4778,North-East
2014-02-01,HOUGANG,4686,North-East
2014-03-01,HOUGANG,4559,North-East
2014-04-01,HOUGANG,4612,North-East
2014-05-01,HOUGANG,4631,North-East
2014-06-01,HOUGANG,4501,North-East
2014-07-01,HOUGANG,4400,North-East
2014-08-01,HOUGANG,4476,North-East
2014-09-01,HOUGANG,4481,North-East
2014-10-01,HOUGANG,4417,North-East
2014-11-01,HOUGANG,4351,North-East
2014-12-01,HOUGANG,4368,North-East
2015-01-01,HOUGANG,4324,North-East
2015-02-01,HOUGANG,4384,North-East
2015-03-01,HOUGANG,4247,North-East
2015-04-01,HOUGANG,4313,North-East
2015-05-01,HOUGANG,4294,North-East
2015-06-01,HOUGANG,4261,North-East
2015-07-01,HOUGANG,4279,North-East
2015-08-01,HOUGANG,4267,North-East
2015-09-01,HOUGANG,4245,North-East
2015-10-01,HOUGANG,4237,North-East
2015-11-01,HOUGANG,4277,North-East
2015-12-01,HOUGANG,4249,North-East
2016-01-01,HOUGANG,4084,North-East
2016-02-01,HOUGANG,4169,North-East
2016-03-01,HOUGANG,4126,North-East
2016-04-01,HOUGANG,4102,North-East
2016-05-01,HOUGANG,4128,North-East
2016-06-01,HOUGANG,4132,North-East
2016-07-01,HOUGANG,4344,North-East
2016-08-01,HOUGANG,4117,North-East
2016-09-01,HOUGANG,4159,North-East
2016-10-01,HOUGANG,4187,North-East
2016-11-01,HOUGANG,4149,North-East
2016-12-01,HOUGANG,4076,North-East
2017-01-01,HOUGANG,4130,North-East
2017-02-01,HOUGANG,4204,North-East
2017-03-01,HOUGANG,4137,North-East
2017-04-01,HOUGANG,4183,North-East
2017-05-01,HOUGANG,4208,North-East
2017-06-01,HOUGANG,4265,North-East
2017-07-01,HOUGANG,4142,North-East
2017-08-01,HOUGANG,4181,North-East
2017-09-01,HOUGANG,3990,North-East
2017-10-01,HOUGANG,4158,North-East
2017-11-01,HOUGANG,4135,North-East
2017-12-01,HOUGANG,4017,North-East
2018-01-01,HOUGANG,4250,North-East
2018-02-01,HOUGANG,4064,North-East
2018-03-01,HOUGANG,4156,North-East
2018-04-01,HOUGANG,4111,North-East
2018-05-01,HOUGANG,4105,North-East
2018-06-01,HOUGANG,4082,North-East
2018-07-01,HOUGANG,4159,North-East
2018-08-01,HOUGANG,4194,North-East
2018-09-01,HOUGANG,4152,North-East
2018-10-01,HOUGANG,4177,North-East
2018-11-01,HOUGANG,4215,North-East
2018-12-01,HOUGANG,4179,North-East
2019-01-01,HOUGANG,4038,North-East
2019-02-01,HOUGANG,4030,North-East
2019-03-01,HOUGANG,4091,North-East
2019-04-01,HOUGANG,4136,North-East
2019-05-01,HOUGANG,4204,North-East
2019-06-01,HOUGANG,4209,North-East
2019-07-01,HOUGANG,4305,North-East
2019-08-01,HOUGANG,4297,North-East
2019-09-01,HOUGANG,4141,North-East
2019-10-01,HOUGANG,4163,North-East
2019-11-01,HOUGANG,4196,North-East
2019-12-01,HOUGANG,4453,North-East
2020-01-01,HOUGANG,4342,North-East
2020-02-01,HOUGANG,4426,North-East
2020-03-01,HOUGANG,4564,North-East
2020-04-01,HOUGANG,4320,North-East
2020-05-01,HOUGANG,5034,North-East
2020-06-01,HOUGANG,4501,North-East
2020-07-01,HOUGANG,4492,North-East
2020-08-01,HOUGANG,4509,North-East
2020-09-01,HOUGANG,4530,North-East
2020-10-01,HOUGANG,4522,North-East
2020-11-01,HOUGANG,4478,North-East
2020-12-01,HOUGANG,4584,North-East
2021-01-01,HOUGANG,4606,North-East
2021-02-01,HOUGANG,4596,North-East
2021-03-01,HOUGANG,4822,North-East
2021-04-01,HOUGANG,4924,North-East
2021-05-01,HOUGANG,4938,North-East
2021-06-01,HOUGANG,4936,North-East
2021-07-01,HOUGANG,4999,North-East
2021-08-01,HOUGANG,4998,North-East
2021-09-01,HOUGANG,5058,North-East
2021-10-01,HOUGANG,4994,North-East
2021-11-01,HOUGANG,5292,North-East
2021-12-01,HOUGANG,5353,North-East
2022-01-01,HOUGANG,5329,North-East
2022-02-01,HOUGANG,5219,North-East
2022-03-01,HOUGANG,5416,North-East
2022-04-01,HOUGANG,5417,North-East
2022-05-01,HOUGANG,5479,North-East
2022-06-01,HOUGANG,5515,North-East
2022-07-01,HOUGANG,5653,North-East
2022-08-01,HOUGANG,5609,North-East
2022-09-01,HOUGANG,5607,North-East
2022-10-01,HOUGANG,5530,North-East
2022-11-01,HOUGANG,5625,North-East
2022-12-01,HOUGANG,5537,North-East
2023-01-01,HOUGANG,5702,North-East
2023-02-01,HOUGANG,5594,North-East
2023-03-01,HOUGANG,5418,North-East
2012-03-01,JURONG EAST,4539,West
2012-04-01,JURONG EAST,4635,West
2012-05-01,JURONG EAST,4508,West
2012-06-01,JURONG EAST,4603,West
2012-07-01,JURONG EAST,4640,West
2012-08-01,JURONG EAST,4668,West
2012-09-01,JURONG EAST,4787,West
2012-10-01,JURONG EAST,4640,West
2012-11-01,JURONG EAST,4747,West
2012-12-01,JURONG EAST,4587,West
2013-01-01,JURONG EAST,4868,West
2013-02-01,JURONG EAST,4763,West
2013-03-01,JURONG EAST,4772,West
2013-04-01,JURONG EAST,4711,West
2013-05-01,JURONG EAST,4770,West
2013-06-01,JURONG EAST,4837,West
2013-07-01,JURONG EAST,4745,West
2013-08-01,JURONG EAST,4813,West
2013-09-01,JURONG EAST,4711,West
2013-10-01,JURONG EAST,4645,West
2013-11-01,JURONG EAST,4696,West
2013-12-01,JURONG EAST,4753,West
2014-01-01,JURONG EAST,4667,West
2014-02-01,JURONG EAST,4569,West
2014-03-01,JURONG EAST,4550,West
2014-04-01,JURONG EAST,4707,West
2014-05-01,JURONG EAST,4700,West
2014-06-01,JURONG EAST,4523,West
2014-07-01,JURONG EAST,4574,West
2014-08-01,JURONG EAST,4432,West
2014-09-01,JURONG EAST,4464,West
2014-10-01,JURONG EAST,4453,West
2014-11-01,JURONG EAST,4455,West
2014-12-01,JURONG EAST,4400,West
2015-01-01,JURONG EAST,4513,West
2015-02-01,JURONG EAST,4362,West
2015-03-01,JURONG EAST,4341,West
2015-04-01,JURONG EAST,4390,West
2015-05-01,JURONG EAST,4542,West
2015-06-01,JURONG EAST,4483,West
2015-07-01,JURONG EAST,4563,West
2015-08-01,JURONG EAST,4406,West
2015-09-01,JURONG EAST,4234,West
2015-10-01,JURONG EAST,4376,West
2015-11-01,JURONG EAST,4422,West
2015-12-01,JURONG EAST,4449,West
2016-01-01,JURONG EAST,4411,West
2016-02-01,JURONG EAST,4342,West
2016-03-01,JURONG EAST,4376,West
2016-04-01,JURONG EAST,4437,West
2016-05-01,JURONG EAST,4498,West
2016-06-01,JURONG EAST,4411,West
2016-07-01,JURONG EAST,4509,West
2016-08-01,JURONG EAST,4532,West
2016-09-01,JURONG EAST,4616,West
2016-10-01,JURONG EAST,4416,West
2016-11-01,JURONG EAST,4360,West
2016-12-01,JURONG EAST,4363,West
2017-01-01,JURONG EAST,4319,West
2017-02-01,JURONG EAST,4376,West
2017-03-01,JURONG EAST,4055,West
2017-04-01,JURONG EAST,4354,West
2017-05-01,JURONG EAST,4212,West
2017-06-01,JURONG EAST,4421,West
2017-07-01,JURONG EAST,4267,West
2017-08-01,JURONG EAST,4413,West
2017-09-01,JURONG EAST,4353,West
2017-10-01,JURONG EAST,4469,West
2017-11-01,JURONG EAST,4358,West
2017-12-01,JURONG EAST,4319,West
2018-01-01,JURONG EAST,4249,West
2018-02-01,JURONG EAST,4516,West
2018-03-01,JURONG EAST,4366,West
2018-04-01,JURONG EAST,4354,West
2018-05-01,JURONG EAST,4380,West
2018-06-01,JURONG EAST,4249,West
2018-07-01,JURONG EAST,4419,West
2018-08-01,JURONG EAST,4456,West
2018-09-01,JURONG EAST,4259,West
2018-10-01,JURONG EAST,4196,West
2018-11-01,JURONG EAST,4187,West
2018-12-01,JURONG EAST,4281,West
2019-01-01,JURONG EAST,4435,West
2019-02-01,JURONG EAST,4068,West
2019-03-01,JURONG EAST,4301,West
2019-04-01,JURONG EAST,4232,West
2019-05-01,JURONG EAST,4031,West
2019-06-01,JURONG EAST,4113,West
2019-07-01,JURONG EAST,4011,West
2019-08-01,JURONG EAST,4052,West
2019-09-01,JURONG EAST,4118,West
2019-10-01,JURONG EAST,4134,West
2019-11-01,JURONG EAST,4152,West
2019-12-01,JURONG EAST,4057,West
2020-01-01,JURONG EAST,4109,West
2020-02-01,JURONG EAST,3793,West
2020-03-01,JURONG EAST,4227,West
2020-04-01,JURONG EAST,4218,West
2020-05-01,JURONG EAST,3875,West
2020-06-01,JURONG EAST,3980,West
2020-07-01,JURONG EAST,4057,West
2020-08-01,JURONG EAST,4060,West
2020-09-01,JURONG EAST,4193,West
2020-10-01,JURONG EAST,4383,West
2020-11-01,JURONG EAST,4640,West
2020-12-01,JURONG EAST,4475,West
2021-01-01,JURONG EAST,4680,West
2021-02-01,JURONG EAST,4646,West
2021-03-01,JURONG EAST,4560,West
2021-04-01,JURONG EAST,4675,West
2021-05-01,JURONG EAST,4585,West
2021-06-01,JURONG EAST,4810,West
2021-07-01,JURONG EAST,4652,West
2021-08-01,JURONG EAST,4886,West
2021-09-01,JURONG EAST,4746,West
2021-10-01,JURONG EAST,4858,West
2021-11-01,JURONG EAST,5045,West
2021-12-01,JURONG EAST,5117,West
2022-01-01,JURONG EAST,4816,West
2022-02-01,JURONG EAST,4922,West
2022-03-01,JURONG EAST,4998,West
2022-04-01,JURONG EAST,5133,West
2022-05-01,JURONG EAST,5118,West
2022-06-01,JURONG EAST,5129,West
2022-07-01,JURONG EAST,5188,West
2022-08-01,JURONG EAST,5047,West
2022-09-01,JURONG EAST,5106,West
2022-10-01,JURONG EAST,5037,West
2022-11-01,JURONG EAST,5197,West
2022-12-01,JURONG EAST,5337,West
2023-01-01,JURONG EAST,5147,West
2023-02-01,JURONG EAST,5317,West
2023-03-01,JURONG EAST,5274,West
2012-03-01,JURONG WEST,4247,West
2012-04-01,JURONG WEST,4306,West
2012-05-01,JURONG WEST,4321,West
2012-06-01,JURONG WEST,4326,West
2012-07-01,JURONG WEST,4363,West
2012-08-01,JURONG WEST,4424,West
2012-09-01,JURONG WEST,4400,West
2012-10-01,JURONG WEST,4545,West
2012-11-01,JURONG WEST,4546,West
2012-12-01,JURONG WEST,4540,West
2013-01-01,JURONG WEST,4508,West
2013-02-01,JURONG WEST,4588,West
2013-03-01,JURONG WEST,4527,West
2013-04-01,JURONG WEST,4613,West
2013-05-01,JURONG WEST,4539,West
2013-06-01,JURONG WEST,4598,West
2013-07-01,JURONG WEST,4565,West
2013-08-01,JURONG WEST,4572,West
2013-09-01,JURONG WEST,4486,West
2013-10-01,JURONG WEST,4385,West
2013-11-01,JURONG WEST,4427,West
2013-12-01,JURONG WEST,4325,West
2014-01-01,JURONG WEST,4359,West
2014-02-01,JURONG WEST,4386,West
2014-03-01,JURONG WEST,4272,West
2014-04-01,JURONG WEST,4317,West
2014-05-01,JURONG WEST,4295,West
2014-06-01,JURONG WEST,4299,West
2014-07-01,JURONG WEST,4259,West
2014-08-01,JURONG WEST,4136,West
2014-09-01,JURONG WEST,4133,West
2014-10-01,JURONG WEST,4137,West
2014-11-01,JURONG WEST,4093,West
2014-12-01,JURONG WEST,4128,West
2015-01-01,JURONG WEST,4016,West
2015-02-01,JURONG WEST,4016,West
2015-03-01,JURONG WEST,3995,West
2015-04-01,JURONG WEST,3962,West
2015-05-01,JURONG WEST,4038,West
2015-06-01,JURONG WEST,4024,West
2015-07-01,JURONG WEST,3955,West
2015-08-01,JURONG WEST,3872,West
2015-09-01,JURONG WEST,4092,West
2015-10-01,JURONG WEST,4000,West
2015-11-01,JURONG WEST,4030,West
2015-12-01,JURONG WEST,4103,West
2016-01-01,JURONG WEST,4102,West
2016-02-01,JURONG WEST,4073,West
2016-03-01,JURONG WEST,4138,West
2016-04-01,JURONG WEST,4045,West
2016-05-01,JURONG WEST,3999,West
2016-06-01,JURONG WEST,3966,West
2016-07-01,JURONG WEST,4059,West
2016-08-01,JURONG WEST,4028,West
2016-09-01,JURONG WEST,4023,West
2016-10-01,JURONG WEST,4038,West
2016-11-01,JURONG WEST,4082,West
2016-12-01,JURONG WEST,4034,West
2017-01-01,JURONG WEST,4012,West
2017-02-01,JURONG WEST,3982,West
2017-03-01,JURONG WEST,4020,West
2017-04-01,JURONG WEST,3886,West
2017-05-01,JURONG WEST,3880,West
2017-06-01,JURONG WEST,3814,West
2017-07-01,JURONG WEST,3961,West
2017-08-01,JURONG WEST,3956,West
2017-09-01,JURONG WEST,3862,West
2017-10-01,JURONG WEST,3852,West
2017-11-01,JURONG WEST,3817,West
2017-12-01,JURONG WEST,3889,West
2018-01-01,JURONG WEST,3802,West
2018-02-01,JURONG WEST,3756,West
2018-03-01,JURONG WEST,3833,West
2018-04-01,JURONG WEST,3838,West
2018-05-01,JURONG WEST,3930,West
2018-06-01,JURONG WEST,3835,West
2018-07-01,JURONG WEST,3824,West
2018-08-01,JURONG WEST,3643,West
2018-09-01,JURONG WEST,3713,West
2018-10-01,JURONG WEST,3710,West
2018-11-01,JURONG WEST,3748,West
2018-12-01,JURONG WEST,3649,West
2019-01-01,JURONG WEST,3695,West
2019-02-01,JURONG WEST,3704,West
2019-03-01,JURONG WEST,3695,West
2019-04-01,JURONG WEST,3701,West
2019-05-01,JURONG WEST,3735,West
2019-06-01,JURONG WEST,3756,West
2019-07-01,JURONG WEST,3821,West
2019-08-01,JURONG WEST,3748,West
2019-09-01,JURONG WEST,3850,West
2019-10-01,JURONG WEST,3766,West
2019-11-01,JURONG WEST,3844,West
2019-12-01,JURONG WEST,3980,West
2020-01-01,JURONG WEST,3779,West
2020-02-01,JURONG WEST,3858,West
2020-03-01,JURONG WEST,3880,West
2020-04-01,JURONG WEST,3959,West
2020-05-01,JURONG WEST,4209,West
2020-06-01,JURONG WEST,3748,West
2020-07-01,JURONG WEST,3977,West
2020-08-01,JURONG WEST,3900,West
2020-09-01,JURONG WEST,4096,West
2020-10-01,JURONG WEST,4036,West
2020-11-01,JURONG WEST,4136,West
2020-12-01,JURONG WEST,4246,West
2021-01-01,JURONG WEST,4122,West
2021-02-01,JURONG WEST,4301,West
2021-03-01,JURONG WEST,4282,West
2021-04-01,JURONG WEST,4399,West
2021-05-01,JURONG WEST,4509,West
2021-06-01,JURONG WEST,4520,West
2021-07-01,JURONG WEST,4514,West
2021-08-01,JURONG WEST,4565,West
2021-09-01,JURONG WEST,4605,West
2021-10-01,JURONG WEST,4755,West
2021-11-01,JURONG WEST,4747,West
2021-12-01,JURONG WEST,4742,West
2022-01-01,JURONG WEST,4678,West
2022-02-01,JURONG WEST,4858,West
2022-03-01,JURONG WEST,4768,West
2022-04-01,JURONG WEST,4875,West
2022-05-01,JURONG WEST,5045,West
2022-06-01,JURONG WEST,4857,West
2022-07-01,JURONG WEST,4994,West
2022-08-01,JURONG WEST,4965,West
2022-09-01,JURONG WEST,5100,West
2022-10-01,JURONG WEST,5036,West
2022-11-01,JURONG WEST,5124,West
2022-12-01,JURONG WEST,5111,West
2023-01-01,JURONG WEST,5148,West
2023-02-01,JURONG WEST,4953,West
2023-03-01,JURONG WEST,5390,West
2012-03-01,KALLANG/WHAMPOA,5510,Central
2012-04-01,KALLANG/WHAMPOA,5573,Central
2012-05-01,KALLANG/WHAMPOA,5726,Central
2012-06-01,KALLANG/WHAMPOA,5643,Central
2012-07-01,KALLANG/WHAMPOA,5742,Central
2012-08-01,KALLANG/WHAMPOA,5505,Central
2012-09-01,KALLANG/WHAMPOA,5723,Central
2012-10-01,KALLANG/WHAMPOA,5672,Central
2012-11-01,KALLANG/WHAMPOA,6073,Central
2012-12-01,KALLANG/WHAMPOA,5906,Central
2013-01-01,KALLANG/WHAMPOA,6003,Central
2013-02-01,KALLANG/WHAMPOA,6139,Central
2013-03-01,KALLANG/WHAMPOA,5903,Central
2013-04-01,KALLANG/WHAMPOA,6189,Central
2013-05-01,KALLANG/WHAMPOA,5899,Central
2013-06-01,KALLANG/WHAMPOA,6000,Central
2013-07-01,KALLANG/WHAMPOA,5820,Central
2013-08-01,KALLANG/WHAMPOA,5783,Central
2013-09-01,KALLANG/WHAMPOA,5759,Central
2013-10-01,KALLANG/WHAMPOA,5698,Central
2013-11-01,KALLANG/WHAMPOA,5671,Central
2013-12-01,KALLANG/WHAMPOA,6023,Central
2014-01-01,KALLANG/WHAMPOA,5449,Central
2014-02-01,KALLANG/WHAMPOA,5860,Central
2014-03-01,KALLANG/WHAMPOA,5649,Central
2014-04-01,KALLANG/WHAMPOA,5710,Central
2014-05-01,KALLANG/WHAMPOA,5811,Central
2014-06-01,KALLANG/WHAMPOA,5662,Central
2014-07-01,KALLANG/WHAMPOA,5571,Central
2014-08-01,KALLANG/WHAMPOA,5698,Central
2014-09-01,KALLANG/WHAMPOA,5522,Central
2014-10-01,KALLANG/WHAMPOA,5389,Central
2014-11-01,KALLANG/WHAMPOA,5485,Central
2014-12-01,KALLANG/WHAMPOA,5432,Central
2015-01-01,KALLANG/WHAMPOA,5595,Central
2015-02-01,KALLANG/WHAMPOA,5469,Central
2015-03-01,KALLANG/WHAMPOA,5694,Central
2015-04-01,KALLANG/WHAMPOA,5525,Central
2015-05-01,KALLANG/WHAMPOA,5489,Central
2015-06-01,KALLANG/WHAMPOA,5772,Central
2015-07-01,KALLANG/WHAMPOA,5475,Central
2015-08-01,KALLANG/WHAMPOA,5622,Central
2015-09-01,KALLANG/WHAMPOA,5793,Central
2015-10-01,KALLANG/WHAMPOA,5587,Central
2015-11-01,KALLANG/WHAMPOA,5542,Central
2015-12-01,KALLANG/WHAMPOA,5727,Central
2016-01-01,KALLANG/WHAMPOA,5859,Central
2016-02-01,KALLANG/WHAMPOA,5929,Central
2016-03-01,KALLANG/WHAMPOA,6260,Central
2016-04-01,KALLANG/WHAMPOA,6314,Central
2016-05-01,KALLANG/WHAMPOA,6036,Central
2016-06-01,KALLANG/WHAMPOA,6092,Central
2016-07-01,KALLANG/WHAMPOA,5989,Central
2016-08-01,KALLANG/WHAMPOA,5831,Central
2016-09-01,KALLANG/WHAMPOA,5861,Central
2016-10-01,KALLANG/WHAMPOA,5660,Central
2016-11-01,KALLANG/WHAMPOA,5737,Central
2016-12-01,KALLANG/WHAMPOA,5369,Central
2017-01-01,KALLANG/WHAMPOA,5694,Central
2017-02-01,KALLANG/WHAMPOA,5587,Central
2017-03-01,KALLANG/WHAMPOA,5784,Central
2017-04-01,KALLANG/WHAMPOA,5731,Central
2017-05-01,KALLANG/WHAMPOA,5671,Central
2017-06-01,KALLANG/WHAMPOA,5617,Central
2017-07-01,KALLANG/WHAMPOA,5584,Central
2017-08-01,KALLANG/WHAMPOA,5440,Central
2017-09-01,KALLANG/WHAMPOA,5965,Central
2017-10-01,KALLANG/WHAMPOA,5365,Central
2017-11-01,KALLANG/WHAMPOA,5459,Central
2017-12-01,KALLANG/WHAMPOA,5473,Central
2018-01-01,KALLANG/WHAMPOA,5630,Central
2018-02-01,KALLANG/WHAMPOA,5462,Central
2018-03-01,KALLANG/WHAMPOA,5579,Central
2018-04-01,KALLANG/WHAMPOA,5321,Central
2018-05-01,KALLANG/WHAMPOA,5844,Central
2018-06-01,KALLANG/WHAMPOA,5794,Central
2018-07-01,KALLANG/WHAMPOA,5315,Central
2018-08-01,KALLANG/WHAMPOA,5426,Central
2018-09-01,KALLANG/WHAMPOA,5207,Central
2018-10-01,KALLANG/WHAMPOA,5827,Central
2018-11-01,KALLANG/WHAMPOA,5541,Central
2018-12-01,KALLANG/WHAMPOA,5364,Central
2019-01-01,KALLANG/WHAMPOA,5720,Central
2019-02-01,KALLANG/WHAMPOA,5290,Central
2019-03-01,KALLANG/WHAMPOA,5668,Central
